business_id,phone_number,name,full_address,latitude,longitude,review_count,rating,timezone,website,place_id,place_link,types,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,city,verified,state,Friday_morning,Friday_afternoon,Friday_evening,Saturday_morning,Saturday_afternoon,Saturday_evening,Sunday_morning,Sunday_afternoon,Sunday_evening,Monday_morning,Monday_afternoon,Monday_evening,Tuesday_morning,Tuesday_afternoon,Tuesday_evening,Wednesday_morning,Wednesday_afternoon,Wednesday_evening,Thursday_morning,Thursday_afternoon,Thursday_evening,geo_cluster,country
0x3e6767cbb3737bab:0x450322dd344b6ee3,Unknown,Nagma Al Gharbia Baqala,Nagma Al Gharbia Baqala - 186 Al Dhafra Rd - Madinat Za'id - Abu Dhabi - United Arab Emirates,23.6610073,53.7303311,1.0,3.0,Asia/Dubai,Unknown,ChIJq3tzs8tnZz4R425LNN0iA0U,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e6767cbb3737bab:0x450322dd344b6ee3,Asian grocery store,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Abu Dhabi,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5d89aa880eba87:0xddd494568efc0252,Unknown,Karuppayya Yard,RJG8+H2G Karuppayya Yard - Habshan - Abu Dhabi - United Arab Emirates,23.8264397,53.6150928,32.0,4.4,Asia/Dubai,Unknown,ChIJh7oOiKqJXT4RUgL8jlaU1N0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5d89aa880eba87:0xddd494568efc0252,Grocery store,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Abu Dhabi,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e67694f7455cd3b:0x22e7f178545bc9c2,Unknown,ملاقط,"JPCG+69 ملاقط, Liber Offices - Zayed City - Abu Dhabi - United Arab Emirates",23.620518,53.725884,32.0,4.4,Asia/Dubai,Unknown,ChIJO81VdE9pZz4RwslbVHjx5yI,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e67694f7455cd3b:0x22e7f178545bc9c2,Grocery store,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Hours not available,Abu Dhabi,False,State information not provided,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f5dbcc5febe21:0xecb85e7e7934614b,97145916231,Silver Grand Supermarket,Silver Grand Supermarket - 12A St - near grand mosq - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,25.2338863,55.2665587,42.0,4.1,Asia/Dubai,Unknown,ChIJIb7-xbxdXz4RS2E0eX5euOw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f5dbcc5febe21:0xecb85e7e7934614b,Supermarket,6 AM-2:30 AM,6 AM-2:30 AM,6 AM-2:30 AM,6 AM-2:30 AM,6 AM-2:30 AM,6 AM-2:30 AM,6 AM-2:30 AM,Dubai,True,Open ⋅ Closes 2:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f43bc82206b57:0x9b8351b709d2121f,97143432200,JAIS SUPERMARKET LLC,"JAIS SUPERMARKET LLC, Dubai Dry Docks - Al Mina St - Al Mina - Dubai - United Arab Emirates",25.2458372,55.2744406,98.0,3.7,Asia/Dubai,https://m.facebook.com/JAIS-Supermarket-LLC-429271247507115/,ChIJV2sggrxDXz4RHxLSCbdRg5s,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f43bc82206b57:0x9b8351b709d2121f,Supermarket,6:30 AM-11:30 PM,6:30 AM-11:30 PM,6:30 AM-11:30 PM,6:30 AM-11:30 PM,6:30 AM-11:30 PM,6:30 AM-11:30 PM,6:30 AM-11:30 PM,Dubai,True,Open ⋅ Closes 11:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f431068d4dea7:0x943fdc403edf3263,97143515727,SUPERMARKET AL RAFFA,SUPERMARKET AL RAFFA - 42 12C St - Al Raffa - Dubai - United Arab Emirates,25.2515365,55.2827088,139.0,4.2,Asia/Dubai,Unknown,ChIJp97UaBBDXz4RYzLfPkDcP5Q,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f431068d4dea7:0x943fdc403edf3263,Supermarket,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,Dubai,False,Open ⋅ Closes 12 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f431a2c7d2f11:0xe12f22504aa48a39,97143985302,Maxims Supermarket LLC,Maxims Supermarket LLC - 124 Al Mankhool Rd - Al Raffa - Dubai - United Arab Emirates,25.2491503,55.2870125,250.0,3.9,Asia/Dubai,Unknown,ChIJES99LBpDXz4ROYqkSlAiL-E,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f431a2c7d2f11:0xe12f22504aa48a39,Supermarket,6 AM-1 AM,6 AM-1 AM,6 AM-1 AM,6 AM-1 AM,6 AM-1 AM,6 AM-1 AM,6 AM-1 AM,Dubai,True,Open ⋅ Closes 1 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f434a0538be05:0xb87c77a7fc934515,971549993027,Coops Supermarket,"Coops Supermarket, Mall - Al Hudaiba - Dubai - United Arab Emirates",25.2432726,55.2773041,36.0,3.8,Asia/Dubai,Unknown,ChIJBb44BUpDXz4RFUWT_Kd3fLg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f434a0538be05:0xb87c77a7fc934515,Supermarket,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,Dubai,True,Open ⋅ Closes 12 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f425700000001:0xab41a3315ec8ece8,97143445685,Maha Supermarket,67G6+VCC Maha Supermarket - 39B St - Jumeirah - Jumeirah 1 - Dubai - United Arab Emirates,25.2271987,55.2610023,8.0,4.5,Asia/Dubai,Unknown,ChIJAQAAAFdCXz4R6OzIXjGjQas,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f425700000001:0xab41a3315ec8ece8,Grocery store,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,7 AM-2 AM,Dubai,False,Open ⋅ Closes 2 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f4262a74571c7:0x61c994fb963b2e29,97143438972,Shaheen Supermarket,Shaheen Supermarket - Sheikh Zayed Rd - Trade Centre - Trade Centre 1 - Dubai - United Arab Emirates,25.207039,55.2713343,45.0,3.9,Asia/Dubai,Unknown,ChIJx3FFp2JCXz4RKS47lvuUyWE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f4262a74571c7:0x61c994fb963b2e29,Supermarket,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f428ccee05475:0x5a211d81b2ccec0e,97143310811,West Hill Supermarket (L.L.C),679H+359 West Hill Supermarket (L.L.C) - Sheikh Zayed Rd - Trade Centre - Trade Centre 1 - Dubai - United Arab Emirates,25.2174349,55.2780758,42.0,3.4,Asia/Dubai,Unknown,ChIJdVTgzoxCXz4RDuzMsoEdIVo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f428ccee05475:0x5a211d81b2ccec0e,"Supermarket, Grocery store",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f432c44cf855f:0xa1d8b8d94bfb4d39,97180022444,Grandiose Supermarket - Jumeirah 2,Grandiose Supermarket - Jumeirah 2 - Jumeirah - JumeirahJumeirah 2 - Dubai - United Arab Emirates,25.2042867,55.2451827,322.0,4.3,Asia/Dubai,http://grandiose.ae/,ChIJX4XPRCxDXz4ROU37S9m42KE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f432c44cf855f:0xa1d8b8d94bfb4d39,"Supermarket, Grocery store",7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,Dubai,True,Open ⋅ Closes 1 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f42fe196b0eb9:0x34176a212cd51274,971551407211,Hafeth Supermarket,Hafeth Supermarket - 36 Al Diyafah Street - Al Bada'a - Dubai - United Arab Emirates,25.2374642,55.2747482,12.0,3.9,Asia/Dubai,Unknown,ChIJuQ5rGf5CXz4RdBLVLCFqFzQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f42fe196b0eb9:0x34176a212cd51274,"Supermarket, Grocery store",6 AM-3 AM,6 AM-3 AM,6 AM-3 AM,6 AM-3 AM,6 AM-3 AM,6 AM-3 AM,6 AM-3 AM,Dubai,True,Open ⋅ Closes 3 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f43071d424321:0x5dcbd0c7de2329b8,97143456994,Quality Supermarket,67VF+R4F Quality Supermarket - Al Mina - Dubai - United Arab Emirates,25.244567,55.272798,91.0,3.9,Asia/Dubai,Unknown,ChIJIUNCHQdDXz4RuCkj3sfQy10,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f43071d424321:0x5dcbd0c7de2329b8,Supermarket,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,False,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f69a54e2d9367:0x47550c1457b1fd5,97145896881,allday fresh supermarket - Al Habtoor City,allday fresh supermarket - Al Habtoor City - Unnamed Road - Dubai - United Arab Emirates,25.1830244,55.2552048,147.0,4.5,Asia/Dubai,http://www.allday.ae/,ChIJZ5MtTqVpXz4R1R97RcFQdQQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f69a54e2d9367:0x47550c1457b1fd5,Supermarket,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,Dubai,True,Open ⋅ Closes 1 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f135bca0444f7:0x518ffc21a6d278d9,971507050955,Burj Express Supermarket,Burj Express Supermarket - Sheikh Zayed Rd - Trade Centre - Trade Centre 1 - Dubai - United Arab Emirates,25.211849,55.2744405,35.0,4.1,Asia/Dubai,Unknown,ChIJ90QEylsTXz4R2XjSpiH8j1E,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f135bca0444f7:0x518ffc21a6d278d9,Supermarket,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f42f82caf5529:0xc60801db00b8f543,97143427171,New Era Supermarket - Satwa,New Era Supermarket - Satwa - 27B St - Al Bada'a - Dubai - United Arab Emirates,25.2274387,55.2728311,386.0,4.0,Asia/Dubai,http://www.neweradubai.com/,ChIJKVWvLPhCXz4RQ_W4ANsBCMY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f42f82caf5529:0xc60801db00b8f543,Supermarket,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f4303fd2895bf:0xaf9864cee737f0db,97142203545,Royal Supermarket,Royal Supermarket - 3 شارع ٨ - Al Raffa - Dubai - United Arab Emirates,25.2591728,55.2880858,33.0,3.5,Asia/Dubai,http://www.royalsupermarket.com/,ChIJv5Uo_QNDXz4R2_A3585kmK8,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f4303fd2895bf:0xaf9864cee737f0db,Grocery store,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f43e1e7bab0a7:0x2d7f8170257145c5,971509846838,Super7 supermarket,Super7 supermarket - 47 23rd St - Al Satwa - Dubai - United Arab Emirates,25.2232588,55.2776714,20.0,4.2,Asia/Dubai,Unknown,ChIJp7C65-FDXz4RxUVxJXCBfy0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f43e1e7bab0a7:0x2d7f8170257145c5,Grocery store,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f690d0eeef7a5:0x1055ba9044aeb196,971507265352,CEEKAY SUPERMARKET,"CEEKAY SUPERMARKET, Wasl Square Block - 3 shop - 12 Al Wasl Rd - Al Safa 1 - Dubai - United Arab Emirates",25.1851493,55.238763,5.0,5.0,Asia/Dubai,https://ceekay-supermarket-supermarket.business.site/?utm_source=gmb&utm_medium=referral,ChIJpffuDg1pXz4RlrGuRJC6VRA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f690d0eeef7a5:0x1055ba9044aeb196,Supermarket,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,Dubai,True,Open ⋅ Closes 12 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f431f0a81b26b:0xb1e3a1a22fddb81c,97142346655,Dar Al Madina Supermarket LLC,"777Q+4V9 Dar Al Madina Supermarket LLC, Bur Dubai Restaurant - Sri Lankan Restaurant - Al Raffa St - Al Fahidi - Dubai - United Arab Emirates",25.2627871,55.2897253,12.0,4.2,Asia/Dubai,http://www.almadinahypermarket.com/,ChIJa7KBCh9DXz4RHLjdL6Kh47E,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f431f0a81b26b:0xb1e3a1a22fddb81c,Supermarket,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,False,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f43d94fea32c9:0x11fdd162809e931a,971555779855,BIG VALUE SUPERMARKET SHEIKH ZAYED ROAD BRANCH,679F+269 BIG VALUE SUPERMARKET SHEIKH ZAYED ROAD BRANCH - 57th St - Al Satwa - Dubai - United Arab Emirates,25.2173279,55.2729405,75.0,3.6,Asia/Dubai,Unknown,ChIJyTLqT9lDXz4RGpOegGLR_RE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f43d94fea32c9:0x11fdd162809e931a,Supermarket,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f433ff32c5f7f:0xc53ffd3964e56ca6,97143533007,Noor Talal Supermarket,Noor Talal Supermarket - 34th St - Al Fahidi - Dubai - United Arab Emirates,25.2633704,55.2935679,101.0,3.8,Asia/Dubai,Unknown,ChIJf18s8z9DXz4RpmzlZDn9P8U,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f433ff32c5f7f:0xc53ffd3964e56ca6,Supermarket,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,Dubai,True,Open ⋅ Closes 1 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f42fd110da4bb:0xf2f835faeb276217,97142722173,Green Mart Supermarket LLC,67PH+XPW Green Mart Supermarket LLC - Al Mankhool Rd - Al Hudaiba - Dubai - United Arab Emirates,25.23748,55.279314,2.0,5.0,Asia/Dubai,Unknown,ChIJu6QNEf1CXz4RF2In6_o1-PI,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f42fd110da4bb:0xf2f835faeb276217,Supermarket,7 AM-12:30 AM,7 AM-12:30 AM,7 AM-12:30 AM,7 AM-12:30 AM,7 AM-12:30 AM,7 AM-12:30 AM,7 AM-12:30 AM,Dubai,False,Open ⋅ Closes 12:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f4369884672d5:0xbe9e71fb1799d3b9,97143619444,Boardwalk Supermarket,Boardwalk Supermarket - Trade Centre - Trade Centre 1 - Dubai - United Arab Emirates,25.2102213,55.2732025,47.0,4.3,Asia/Dubai,https://boardwalk-supermarket.business.site/?utm_source=gmb&utm_medium=referral,ChIJ1XJGiGlDXz4RudOZF_txnr4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f4369884672d5:0xbe9e71fb1799d3b9,Grocery store,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f6b46f4492aa7:0xdebade382dad4f6f,97148520627,West Zone Supermarket Satwa 4,67HG+F2 West Zone Supermarket Satwa 4 - Dubai - United Arab Emirates,25.2286979,55.2750457,141.0,3.7,Asia/Dubai,http://www.westzone.com/,ChIJpypJ9EZrXz4Rb0-tLTjeut4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f6b46f4492aa7:0xdebade382dad4f6f,Supermarket,7 AM-11:55 PM,7 AM-11:55 PM,7 AM-11:55 PM,7 AM-11:55 PM,7 AM-11:55 PM,7 AM-11:55 PM,7 AM-11:55 PM,Dubai,True,Open ⋅ Closes 11:55 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f428c2f9e033f:0xea96afd9b22dc9c5,97143431500,Unique Tower Supermarket LLC,"677G+7X9 Unique Tower Supermarket LLC, Geound Level, Sky Tower - Shop #3 - 95 Sheikh Zayed Rd - Trade Centre - DIFC - Dubai - United Arab Emirates",25.2131973,55.2777264,23.0,3.4,Asia/Dubai,Unknown,ChIJPwOeL4xCXz4Rxcktstmvluo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f428c2f9e033f:0xea96afd9b22dc9c5,"Supermarket, Grocery store",Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f4315553762e1:0x7253c837ec194f02,97143532354,Al Madina Supermarket,Al Madina Supermarket - 33 13c Street - Al Fahidi - Dubai - United Arab Emirates,25.263338,55.2920745,14.0,3.3,Asia/Dubai,Unknown,ChIJ4WI3VRVDXz4RAk8Z7DfIU3I,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f4315553762e1:0x7253c837ec194f02,Grocery store,7 AM-12:30 AM,7 AM-12:30 AM,7 AM-12:30 AM,7 AM-12:30 AM,7 AM-12:30 AM,7 AM-12:30 AM,7 AM-12:30 AM,Dubai,False,Open ⋅ Closes 12:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f4303c2f40ae5:0x8f3e5f4896185849,97143987838,Sea Land Supermarket,67RG+VHQ Sea Land Supermarket - Al Mina St - Al Hudaiba - Dubai - United Arab Emirates,25.2422181,55.2764931,32.0,4.4,Asia/Dubai,Unknown,ChIJ5Qr0wgNDXz4RSVgYlkhfPo8,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f4303c2f40ae5:0x8f3e5f4896185849,Supermarket,7 AM-12:30 AM,7 AM-12:30 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12 AM,7 AM-12:30 AM,Dubai,False,Open ⋅ Closes 12 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f42fce8c94ef9:0x116feff369fe07a9,97143250009,New Era Supermarket - Diyafah 1,New Era Supermarket - Diyafah 1 - 235 Al Mankhool Rd - Al Jaffiliya - Dubai - United Arab Emirates,25.2359009,55.2794755,95.0,4.0,Asia/Dubai,Unknown,ChIJ-U7J6PxCXz4RqQf-afPvbxE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f42fce8c94ef9:0x116feff369fe07a9,Grocery store,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f428eb859406b:0xe59697cd2e5f63aa,97143435599,Prime Towers Supermarket LLC,"Prime Towers Supermarket LLC - Sheikh Zayed Road, Next To Financial Centre Metro Station - Dubai - United Arab Emirates",25.2113225,55.276499,71.0,4.1,Asia/Dubai,Unknown,ChIJa0BZuI5CXz4RqmNfLs2XluU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f428eb859406b:0xe59697cd2e5f63aa,Supermarket,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f434322957eed:0xbc15dcc0e7ba7db2,97143883555,Food Day Supermarket,"Food Day Supermarket - Ghaya Residence, Rd E-11 - Sheikh Zayed Rd - Dubai - United Arab Emirates",25.21205,55.2768583,27.0,3.9,Asia/Dubai,Unknown,ChIJ7X6VIkNDXz4Rsn2658DcFbw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f434322957eed:0xbc15dcc0e7ba7db2,Grocery store,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f43615133718f:0x6d07383cf75b2cf6,971564146146,MALABAR SUPERMARKET BURDUBAI,MALABAR SUPERMARKET BURDUBAI - POLICE SATATION ROAD - Al Raffa St - Dubai - United Arab Emirates,25.2616439,55.289909,32.0,4.4,Asia/Dubai,http://www.talalgroupintl.com/,ChIJj3EzUWFDXz4R9ixb9zw4B20,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f43615133718f:0x6d07383cf75b2cf6,Supermarket,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,7 AM-1 AM,Dubai,True,Open ⋅ Closes 1 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
0x3e5f43ccc9448177:0xfae56a0d35c58ab9,97143257569,Al Maya Supermarket Al Diyafah,Al Maya Supermarket Al Diyafah - 39 6B St - Al Hudaiba - Dubai - United Arab Emirates,25.2375595,55.2775178,536.0,4.0,Asia/Dubai,http://www.almaya.ae/,ChIJd4FEycxDXz4RuYrFNQ1q5fo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f43ccc9448177:0xfae56a0d35c58ab9,Grocery store,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f42fb87b448cf:0xa139f73480d8eb7e,97143445565,West Zone Supermarket - Satwa 2,"West Zone Supermarket - Satwa 2 - Near Fakri Center, Al Satwa Road - Satwa Roundabout - Dubai - United Arab Emirates",25.2335609,55.2777885,1027.0,3.9,Asia/Dubai,http://www.westzone.com/,ChIJz0i0h_tCXz4RfuvYgDT3OaE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f42fb87b448cf:0xa139f73480d8eb7e,Supermarket,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Dubai,True,Open 24 hours,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,United Arab Emirates
0x3e5f439812bfdc91:0x1070bcd4eab1e079,971501898773,Patel Fresh Supermarket,"Patel Fresh Supermarket, Bin Hendi Tower - Al Mankhool Rd - Al Mankhool - Dubai - United Arab Emirates",25.2539895,55.2936567,38.0,4.0,Asia/Dubai,Unknown,ChIJkdy_EphDXz4ReeCx6tS8cBA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x3e5f439812bfdc91:0x1070bcd4eab1e079,Supermarket,8 AM-2 AM,8 AM-2 AM,8 AM-2 AM,8 AM-2 AM,8 AM-2 AM,8 AM-2 AM,8 AM-2 AM,Dubai,True,Open ⋅ Closes 2 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,United Arab Emirates
